# Northern Territory
136.27938 -12.02874
136.26536 -12.03608
136.24703 -12.04191
136.23396 -12.05038
136.2201 -12.05722
136.20375 -12.06114
136.19599 -12.07599
136.17509 -12.07575
136.16387 -12.06679
136.14663 -12.07012
136.12818 -12.07442
136.12124 -12.06111
136.14157 -12.06005
136.14027 -12.03895
136.13244 -12.02667
136.14675 -12.03328
136.15946 -12.04088
136.17182 -12.0316
136.18789 -12.02747
136.19406 -12.01165
136.20199 -11.99853
136.19909 -12.01836
136.20829 -12.03069
136.22625 -12.02665
136.24154 -12.02192
136.25363 -12.01346
136.26687 -12.00629
136.27536 -11.99323

136.50117 -12.00455
136.48574 -12.00964

134.84745 -12.01124
134.85996 -12.01906
134.85349 -12.03805
134.83625 -12.03283
134.82721 -12.0211

134.80506 -12.01593
134.81348 -12.02874
134.82648 -12.03993
134.80669 -12.03932
134.7959 -12.02651

134.91056 -12.02315
134.9309 -12.02082
134.94831 -12.01643
134.96352 -12.02376
134.97764 -12.03308
134.96947 -12.04844
134.96171 -12.06531
134.94295 -12.06331
134.93656 -12.04942
134.92234 -12.04062

131.06447 -12.0403
131.0554 -12.05145
131.0379 -12.05702
131.0166 -12.05712
131.00497 -12.04789
131.01766 -12.04031
131.03168 -12.03427
131.04937 -12.03115

134.85012 -12.05459
134.86617 -12.05004
134.87674 -12.0609
134.89841 -12.06514
134.91506 -12.07345
134.92679 -12.0887
134.92342 -12.10556
134.91593 -12.11994
134.90644 -12.13692
134.88846 -12.13334
134.87148 -12.12829
134.8653 -12.11282
134.86477 -12.09171
134.86588 -12.07072

131.09665 -12.07701
131.07832 -12.07386
131.06163 -12.07014
131.07482 -12.06196
131.09096 -12.05558
131.11044 -12.05487
131.12657 -12.0593
131.11912 -12.07297

135.53888 -12.07429
135.54757 -12.0906
135.56159 -12.09736
135.57248 -12.10873
135.56098 -12.11982
135.54903 -12.13108
135.53824 -12.14271
135.52349 -12.1486
135.50759 -12.14439
135.48505 -12.15436
135.46052 -12.15598
135.44211 -12.16203
135.43276 -12.17528
135.41451 -12.18036
135.39332 -12.17448
135.37276 -12.17933
135.36417 -12.19275
135.3568 -12.20648
135.34987 -12.22016
135.34343 -12.23401
135.32628 -12.24179
135.30703 -12.23926
135.29317 -12.23092
135.28113 -12.22171
135.27274 -12.20913
135.25293 -12.20752
135.24393 -12.1957
135.22594 -12.19159
135.23786 -12.18301
135.25754 -12.18234
135.27292 -12.17739
135.28422 -12.16441
135.30362 -12.16216
135.31354 -12.15092
135.30591 -12.13796
135.31136 -12.12184
135.32723 -12.11287
135.34685 -12.10948
135.35821 -12.10073
135.36513 -12.08607
135.38096 -12.09343
135.3964 -12.08831
135.41189 -12.08367
135.407 -12.10067
135.41529 -12.11362
135.43729 -12.11494
135.46309 -12.11241
135.47994 -12.10283
135.49614 -12.09423
135.50853 -12.08525
135.51568 -12.07113

134.86113 -12.06947
134.86405 -12.09204

134.99747 -12.07383
135.00118 -12.09182
134.98656 -12.08414
134.97768 -12.07236

134.95093 -12.09366
134.94257 -12.07399

136.80293 -12.08494
136.81561 -12.07667
136.82289 -12.09446
136.82205 -12.11746
136.82785 -12.135
136.80639 -12.13362
136.79792 -12.11854

132.37692 -12.07359
132.39462 -12.07603
132.408 -12.08315
132.41455 -12.09996
132.4192 -12.11556
132.41407 -12.13178
132.40125 -12.14158
132.38241 -12.13657
132.36988 -12.12724
132.36054 -12.11403
132.34614 -12.10468
132.33612 -12.09396
132.34707 -12.08398

134.86023 -12.12145
134.85224 -12.10429
134.85297 -12.08221
134.86063 -12.09611

134.17178 -12.11303
134.16898 -12.09528
134.18108 -12.08707

134.84408 -12.10587
134.84553 -12.08709

136.0268 -12.102
136.04704 -12.10181
136.0397 -12.11492
136.03469 -12.13067
136.03167 -12.14798
136.02803 -12.13129

131.03169 -12.09881
131.04436 -12.10705
131.04103 -12.12621
131.01701 -12.12407

132.35148 -12.18924
132.34434 -12.17605
132.34936 -12.15778
132.35856 -12.16974

136.02076 -12.19631
136.02499 -12.17318

136.14089 -12.17202
136.1502 -12.1831
136.13983 -12.19541
136.12203 -12.19895
136.10569 -12.19343
136.11047 -12.17779
136.12174 -12.1683

136.70335 -12.20755
136.71318 -12.21844
136.70372 -12.22902

132.3824 -12.2271
132.3701 -12.21842

135.16923 -12.23189
135.18709 -12.22922
135.20502 -12.23236
135.22422 -12.23071
135.24154 -12.22717
135.26067 -12.22488
135.26693 -12.24012
135.26673 -12.26394
135.25869 -12.27756
135.23949 -12.28507
135.22074 -12.28942
135.2103 -12.27891
135.20295 -12.26556
135.18662 -12.25695
135.18186 -12.24013

135.27996 -12.25622
135.26874 -12.24456

136.05102 -12.28598
136.06489 -12.27931
136.05595 -12.29204
136.05095 -12.31066

130.51838 -12.55983
130.52293 -12.57679
130.51429 -12.58872
130.5049 -12.60126
130.51113 -12.61809
130.51585 -12.63353
130.52005 -12.65339
130.53144 -12.66328
130.5402 -12.67743
130.54256 -12.69883
130.52866 -12.70525
130.52459 -12.68834
130.52262 -12.66808
130.51538 -12.65321
130.50162 -12.64662
130.49259 -12.63518
130.48655 -12.62091
130.49395 -12.60723
130.49137 -12.58937
130.50121 -12.577495

130.41665 -12.59217
130.40688 -12.58016
130.41622 -12.56559
130.431 -12.57163

130.40266 -12.60239
130.392 -12.59232
130.4015 -12.58086
130.41287 -12.59107

130.40047 -12.61522
130.38545 -12.60808

130.37419 -12.61908
130.39238 -12.62242
130.38829 -12.64186
130.37068 -12.63899

130.95132 -12.63686
130.94443 -12.62357

130.04361 -13.1769
130.02467 -13.17948
130.01842 -13.16535
130.01887 -13.14126
130.01681 -13.11409
130.0222 -13.13099
130.02582 -13.14861
130.0424 -13.15451
130.06561 -13.1593
130.07448 -13.17277

130.08866 -13.19527
130.10198 -13.20279
130.10699 -13.21816
130.09017 -13.21469

136.09153 -13.32157
136.08243 -13.30756
136.09246 -13.29661

130.31338 -13.34648
130.30235 -13.33574
130.291 -13.32528
130.28014 -13.31425
130.29828 -13.3177
130.30853 -13.33115

135.97672 -13.34363
135.9657 -13.33244

136.13701 -13.49853
136.1294 -13.48398
136.13114 -13.46509
136.13527 -13.44885
136.13053 -13.43043
136.14145 -13.41959
136.13373 -13.40606
136.1269 -13.39025
136.12322 -13.37204
136.10645 -13.36479
136.09163 -13.35878
136.11135 -13.35805
136.12131 -13.3689
136.1357 -13.37567
136.14379 -13.38828
136.15227 -13.40126
136.15993 -13.41462
136.17348 -13.42161
136.17722 -13.43819
136.18946 -13.44808
136.20523 -13.45279
136.19971 -13.469
136.18384 -13.46452
136.16747 -13.47181
136.15061 -13.46847
136.14307 -13.4825
136.15111 -13.49538
136.16326 -13.50547
136.16639 -13.52308
136.14861 -13.52756
136.14626 -13.54606
136.14197 -13.56382
136.13552 -13.54872
136.14032 -13.53302
136.14718 -13.51769

136.26815 -13.46731
136.25524 -13.45783
136.24357 -13.44878
136.26197 -13.45123

136.07634 -13.48481
136.07422 -13.46691
136.07752 -13.45008
136.09617 -13.4551
136.10891 -13.46524
136.09376 -13.47372

136.2352 -13.59028
136.24672 -13.59884
136.22777 -13.60079

136.69857 -13.63657
136.68602 -13.62776
136.69822 -13.61803

136.41617 -13.63384
136.39739 -13.62879

136.95074 -13.6492
136.93356 -13.64467
136.94497 -13.63547
136.95744 -13.62784

136.67999 -13.67843
136.68908 -13.66598
136.69463 -13.6514
136.70463 -13.66175
136.72246 -13.65821
136.73061 -13.67296
136.72791 -13.69152
136.72147 -13.70545
136.71245 -13.71696
136.69921 -13.72502
136.68282 -13.73056
136.68545 -13.74827
136.68999 -13.76435
136.69884 -13.77589
136.71865 -13.77494
136.73275 -13.76839
136.72101 -13.77883
136.71279 -13.79266
136.71674 -13.81004
136.7288 -13.81847
136.72179 -13.83224
136.73292 -13.84355
136.74456 -13.83425
136.76409 -13.84094
136.78284 -13.84786
136.79743 -13.85334
136.81696 -13.8539
136.83245 -13.84706
136.84258 -13.82963
136.84263 -13.8075
136.82181 -13.80652
136.80831 -13.81768
136.79981 -13.83228
136.80648 -13.81878
136.81566 -13.8012
136.83112 -13.79013
136.83983 -13.7764
136.83866 -13.75271
136.86246 -13.75486
136.8831 -13.75476
136.89897 -13.76169
136.91008 -13.77174
136.91514 -13.78759
136.92274 -13.80006
136.91004 -13.80867
136.89626 -13.8251
136.88645 -13.8396
136.87851 -13.85349
136.87114 -13.86856
136.85885 -13.89263
136.85805 -13.91232
136.84209 -13.90734
136.82145 -13.90815
136.80097 -13.90938
136.78888 -13.91907
136.77817 -13.93487
136.77135 -13.95011
136.76737 -13.96727
136.76252 -13.98537
136.76433 -14.00921
136.77805 -14.02489
136.79592 -14.02204
136.80683 -14.03237
136.79636 -14.04238
136.78113 -14.04861
136.76415 -14.04456
136.75771 -14.05942
136.74712 -14.06904
136.7529 -14.08385
136.73714 -14.07871
136.72667 -14.06772
136.71822 -14.08318
136.71262 -14.09797
136.70171 -14.10743
136.70057 -14.12902
136.70905 -14.1416
136.70559 -14.16185
136.71456 -14.17887
136.72507 -14.18859
136.74463 -14.18695
136.76035 -14.19258
136.77942 -14.1939
136.77489 -14.17659
136.78135 -14.16255
136.77622 -14.14718
136.79259 -14.15097
136.8064 -14.16127
136.82137 -14.16995
136.83416 -14.17815
136.84502 -14.18739
136.85393 -14.20337
136.87888 -14.20974
136.89577 -14.20153
136.90293 -14.18656
136.91518 -14.17101
136.91022 -14.15592
136.91385 -14.13734
136.92736 -14.14412
136.91973 -14.15649
136.93076 -14.16546
136.94341 -14.15766
136.95759 -14.16519
136.95566 -14.18619
136.93958 -14.19027
136.93337 -14.2048
136.94457 -14.21458
136.95192 -14.2297
136.95817 -14.245
136.94098 -14.25663
136.94468 -14.27298
136.95748 -14.28117
136.93541 -14.28195
136.94442 -14.29445
136.92428 -14.29261
136.90876 -14.28574
136.89789 -14.29689
136.90407 -14.31078
136.8868 -14.30728
136.87285 -14.30094
136.86638 -14.2845
136.8465 -14.28227
136.82885 -14.27812
136.81238 -14.28346
136.82357 -14.29308
136.80576 -14.29018
136.81186 -14.27538
136.79801 -14.26713
136.78234 -14.2608
136.76311 -14.26322
136.74402 -14.26032
136.71756 -14.26827
136.70507 -14.2766
136.6868 -14.28085
136.68236 -14.2971
136.66967 -14.28824
136.65381 -14.2941
136.63973 -14.28482
136.63047 -14.27398
136.61855 -14.26403
136.59931 -14.26307
136.581 -14.25951
136.56008 -14.259
136.54365 -14.25411
136.52947 -14.24558
136.51977 -14.23382
136.50118 -14.23676
136.48429 -14.2329
136.46779 -14.22639
136.45586 -14.21442
136.4461 -14.19962
136.42846 -14.19669
136.4083 -14.20033
136.3922 -14.20477
136.37363 -14.21404
136.35877 -14.21971
136.34177 -14.23261
136.32689 -14.24451
136.32515 -14.2237
136.33852 -14.20757
136.35114 -14.19969
136.36579 -14.19304
136.38126 -14.18671
136.39628 -14.17925
136.40889 -14.1699
136.42017 -14.16018
136.42333 -14.14096
136.43438 -14.13038
136.44385 -14.11752
136.43726 -14.10313
136.42989 -14.08712
136.42457 -14.07094
136.4193 -14.05556
136.41933 -14.03463
136.41634 -14.01615
136.41781 -13.99571
136.40864 -13.9777
136.41366 -13.9621
136.42116 -13.9473
136.42722 -13.92834
136.43123 -13.91221
136.4354 -13.89575
136.43329 -13.87743
136.4255 -13.8644
136.41599 -13.85226
136.40864 -13.83923
136.41688 -13.82416
136.42858 -13.81558
136.44643 -13.82117
136.46184 -13.8266
136.47648 -13.83297
136.49273 -13.83683
136.51011 -13.83163
136.5237 -13.82249
136.52379 -13.80204
136.52884 -13.78579
136.53978 -13.79625
136.54108 -13.81593
136.56061 -13.8151
136.57444 -13.8079
136.59624 -13.80641
136.59334 -13.78864
136.61353 -13.78791
136.63416 -13.78495
136.63198 -13.76712
136.6168 -13.76224
136.61773 -13.7426
136.60764 -13.7297
136.58942 -13.72488
136.59191 -13.70686
136.58559 -13.69231
136.59488 -13.68048
136.61306 -13.67793
136.62212 -13.68969
136.61782 -13.70566
136.62587 -13.71787
136.63785 -13.70922
136.64838 -13.69955
136.66527 -13.69635

136.58249 -13.66923
136.58754 -13.65314
136.60283 -13.65793

136.67267 -13.68013
136.66727 -13.66531
136.67801 -13.65596

136.63212 -13.67368
136.63706 -13.65857

136.89779 -13.67889
136.90293 -13.66226

136.23903 -13.66717
136.25101 -13.67568
136.25426 -13.69291
136.27004 -13.69777
136.28345 -13.70486
136.2925 -13.71674
136.29862 -13.7307
136.28393 -13.74076
136.26621 -13.73744
136.25428 -13.74769
136.26377 -13.7586
136.27541 -13.76766
136.28 -13.78602
136.26085 -13.784
136.26009 -13.80755
136.25452 -13.82542
136.24476 -13.8373
136.23261 -13.84815
136.21526 -13.85323
136.19797 -13.85044
136.20502 -13.83739
136.20981 -13.82125
136.20203 -13.80822
136.19182 -13.79807
136.19007 -13.7792
136.1794 -13.76764
136.16186 -13.77418
136.14667 -13.78023
136.15296 -13.79478
136.15517 -13.81636
136.1693 -13.82242
136.16076 -13.83451
136.14051 -13.83623
136.12261 -13.83269
136.11234 -13.82151
136.11547 -13.79941
136.11977 -13.78361
136.11155 -13.77052
136.11089 -13.74899
136.11309 -13.73086
136.12848 -13.73632
136.14234 -13.74505
136.15984 -13.74914
136.17812 -13.74422
136.17348 -13.72706
136.17707 -13.70957
136.18751 -13.69987
136.1903 -13.68179
136.19838 -13.66895
136.21294 -13.66231

136.73772 -13.69688
136.75098 -13.69006

136.39985 -13.71562
136.38379 -13.71088
136.39209 -13.69901

136.53631 -13.74498
136.53742 -13.76437
136.53153 -13.781
136.52027 -13.79116
136.50275 -13.78465
136.4939 -13.77218
136.48682 -13.7566
136.47185 -13.74996
136.46808 -13.73214
136.48443 -13.7193
136.50545 -13.72091
136.51778 -13.71297
136.50866 -13.70001
136.52692 -13.70245
136.53418 -13.71927

136.34955 -13.84553
136.33408 -13.83932
136.34432 -13.82419
136.35302 -13.81177
136.3697 -13.81542
136.36954 -13.83788

129.4852 -14.05752
129.49975 -14.06323
129.51383 -14.07034
129.52766 -14.05919
129.5379 -14.06915
129.54078 -14.08786
129.53277 -14.10671
129.53042 -14.12727
129.51481 -14.13273
129.50123 -14.12065
129.50412 -14.10242
129.50158 -14.08182

135.6023 -14.49853
135.61557 -14.49126
135.62912 -14.49787
135.61822 -14.50856

129.74099 -14.59879
129.731 -14.60954
129.71783 -14.62184
129.70214 -14.63171
129.68723 -14.63951
129.67965 -14.65293
129.65592 -14.65501
129.64789 -14.66734
129.63257 -14.6721
129.6147 -14.67904
129.59707 -14.6742
129.58909 -14.66185
129.58412 -14.64503
129.58064 -14.62779
129.5864 -14.61326
129.60712 -14.61517
129.62585 -14.61223
129.64564 -14.61122
129.66764 -14.61141
129.6881 -14.61379
129.70062 -14.6053
129.71244 -14.59224
129.72433 -14.58022

135.55661 -14.64715
135.5451 -14.63731

129.70216 -14.78969
129.71657 -14.79668
129.73104 -14.80309
129.71613 -14.81355
129.69777 -14.80921
129.68453 -14.79948
129.67089 -14.78876

129.50124 -14.78905
129.51843 -14.7961
129.53148 -14.80476
129.54308 -14.81827
129.55457 -14.83137
129.56558 -14.84309
129.57835 -14.86341
129.58521 -14.87934
129.59301 -14.89548
129.5887 -14.91535
129.58793 -14.9364
129.59821 -14.9617
129.58219 -14.94021
129.57171 -14.92174
129.55899 -14.90175
129.55048 -14.88805
129.54041 -14.8731
129.53604 -14.85713
129.52942 -14.84314
129.52121 -14.83049
129.51126 -14.81775

129.61043 -14.82053
129.62395 -14.83117
129.63201 -14.8433
129.63376 -14.86852
129.63013 -14.88508
129.61727 -14.87269
129.603 -14.85824
129.5884 -14.84293
129.58178 -14.82868
129.57572 -14.81215
129.58286 -14.79924
129.59424 -14.80831

135.71545 -14.85133
135.72354 -14.83659
135.74518 -14.83696
135.75603 -14.84652
135.76382 -14.85892
135.76779 -14.87659
135.76575 -14.89688
135.74516 -14.89815
135.72908 -14.89337
135.71774 -14.90214
135.70811 -14.91253
135.69331 -14.90651
135.7023 -14.88961
135.7162 -14.88283
135.72029 -14.86524

129.23909 -14.83929
129.25866 -14.84728
129.25533 -14.87533
129.25737 -14.90128
129.24796 -14.91412
129.23702 -14.90448
129.23089 -14.8875
129.22834 -14.86845
129.22179 -14.85204

129.6089 -14.94745
129.60093 -14.93522
129.60315 -14.9139
129.60219 -14.89031
129.61673 -14.90019
129.61527 -14.91951

129.29601 -14.92405
129.28717 -14.91147

129.61055 -15.06392
129.59925 -15.05364
129.58866 -15.03805
129.58075 -15.02494
129.58931 -15.01347
129.59526 -15.02767
129.60218 -15.04159

129.23719 -15.05496
129.23972 -15.03516
129.25007 -15.0467

129.21338 -15.15225
129.21906 -15.13429

129.68485 -15.19991
129.68216 -15.18235
129.68007 -15.15887
129.68494 -15.14231
129.69709 -15.15079
129.70182 -15.16634
129.71419 -15.17487
129.70687 -15.18927

136.84939 -15.58692
136.85117 -15.56797
136.84381 -15.55275
136.85033 -15.53854
136.86321 -15.52818
136.86667 -15.50923
136.8845 -15.51244
136.87826 -15.52724
136.88305 -15.54428
136.88639 -15.56144
136.89092 -15.57956
136.90499 -15.58806
136.89467 -15.59818
136.88191 -15.60816
136.86267 -15.60903
136.87578 -15.6177
136.8828 -15.63147
136.86977 -15.63884
136.85368 -15.64294
136.83969 -15.63557
136.85248 -15.62647
136.8387 -15.61861
136.8313 -15.6049

136.51264 -15.62539
136.51132 -15.60489
136.51598 -15.58366
136.52251 -15.56626
136.51491 -15.55265
136.5231 -15.54023
136.54175 -15.53478
136.56348 -15.53208
136.57443 -15.52235
136.58803 -15.51591
136.6026 -15.52155
136.61382 -15.53226
136.61575 -15.55123
136.60548 -15.56133
136.60115 -15.57834
136.5999 -15.59733
136.60568 -15.61539
136.59581 -15.62555
136.59241 -15.64233
136.57559 -15.64652
136.55423 -15.64093
136.54198 -15.64958
136.52641 -15.65484
136.51054 -15.65067
136.49611 -15.64372

136.83569 -15.56435
136.84164 -15.57949
136.82777 -15.58574
136.80907 -15.58291
136.79758 -15.57406
136.7849 -15.58224
136.78911 -15.56469
136.80676 -15.56195

137.00118 -15.5864
137.01656 -15.59196
137.02508 -15.60473
137.03043 -15.6198
137.03664 -15.63645
137.05631 -15.63951
137.06373 -15.62681
137.06269 -15.64602
137.07752 -15.65222
137.08062 -15.66954
137.07935 -15.68896
137.08466 -15.70398
137.08111 -15.72401
137.07873 -15.74323
137.08462 -15.76117
137.09997 -15.76748
137.10357 -15.78533
137.0985 -15.80441
137.08828 -15.81687
137.07894 -15.8291
137.07519 -15.84616
137.06262 -15.83858
137.04085 -15.83553
137.04484 -15.81837
137.03919 -15.80378
137.02192 -15.80102
137.0043 -15.79549
136.99478 -15.78396
136.98793 -15.77069
136.97813 -15.75977
136.9813 -15.73985
136.98254 -15.72009
136.96836 -15.72771
136.96053 -15.71168
136.94937 -15.72056
136.95602 -15.73595
136.94408 -15.72771
136.93701 -15.71465
136.93901 -15.69593
136.92589 -15.68683
136.94105 -15.68154
136.94791 -15.66712
136.95392 -15.65248
136.96171 -15.64026
136.97138 -15.65162
136.98 -15.66412
136.98923 -15.67526
136.99619 -15.66077
136.98131 -15.65511
136.97912 -15.63621
136.99561 -15.62917
137.00225 -15.61491

136.67471 -15.61282
136.65631 -15.60716
136.66483 -15.59484

136.79084 -15.59107
136.80737 -15.5948
136.82004 -15.60326
136.80742 -15.61133
136.79161 -15.61575
136.77762 -15.60805

136.74131 -15.67216
136.7379 -15.65522
136.7541 -15.6462
136.77007 -15.64108
136.78467 -15.64747
136.8063 -15.65103
136.81914 -15.65987
136.83061 -15.67165
136.83551 -15.68734
136.82083 -15.69304
136.80525 -15.69751
136.79526 -15.68723
136.78246 -15.69553
136.79379 -15.70492
136.80501 -15.71421
136.79793 -15.72902
136.78596 -15.73763
136.77371 -15.74548
136.75499 -15.749
136.74236 -15.75761
136.72829 -15.7498
136.73189 -15.73221
136.73882 -15.71708
136.73158 -15.70298
136.73656 -15.68776

136.63853 -15.68579
136.64914 -15.67618
136.66791 -15.67794
136.67722 -15.66664
136.68111 -15.68386
136.69899 -15.68611
136.70831 -15.69758
136.72253 -15.70403
136.71622 -15.71932
136.70872 -15.73358
136.69928 -15.7483
136.68974 -15.7596
136.68506 -15.7759
136.66304 -15.77461
136.64601 -15.7679
136.62813 -15.76354
136.61879 -15.75249
136.61572 -15.73201
136.61645 -15.71135

136.58089 -15.7356
136.58922 -15.72104
136.6041 -15.71355
136.60318 -15.73292
136.60065 -15.75071
136.58855 -15.75879

136.56917 -15.74271
136.55922 -15.73129
136.57361 -15.72386

136.8002 -15.73158
136.81464 -15.72552
136.82985 -15.73114
136.82196 -15.74373

136.60694 -15.75108
136.60843 -15.72963
136.61586 -15.74221
136.61842 -15.76225

136.63043 -15.77209
136.61903 -15.76171

136.64613 -15.78851
136.63684 -15.77632

136.98104 -15.86012
136.98814 -15.87332
136.96863 -15.87089

137.45944 -16.15123
137.47948 -16.15815

